tweet,retweetsCount,favoritesCount
"RT @Astro_Wakata: 国内でのミッション報告会の開催地を公募中です。  http://t.co/c0jNpa9L6Z 多くの皆さんに宇宙飛行の報告ができることを楽しみにしています。",246,0
"RT @NASA: The @Chandraxray team captured a galaxy sparking in X-rays! #aas224 http://t.co/tYHH8bFsoW   http://t.co/l1GUxopfUH",1892,0
"RT @Astro_Alex: Home for 6 months / Mein Zuhause für die nächsten 6 Monaten #ISS #BlueDot http://t.co/ziBnaO40uw",492,0
"Swim times are significantly faster when swimmers recover with chocolate milk http://t.co/RCKBBR9ekV",18,9
"疲労回復にチョコレートミルク？練習で疲れた水泳選手がチョコレートミルクでリフレッシュ後は、通常のスポーツドリンクやカロリーゼロの飲料でリフレッシュ後に比べ、200ヤード泳で2.1秒、75ヤード泳で0.5秒タイムが良かった、との研究です。http://t.co/RCKBBR9ekV",149,100
"Green tea component upsets cancer cell metabolism http://t.co/K3n8ZgsIyR",15,8
"緑茶の有効成分が癌細胞になぜ有効かを研究者が示しました。有効成分（没食子酸エピガロカテキン）が培養膵癌細胞の代謝に重要な酵素（乳酸脱水素酵素A）を阻害することによるとのこと。http://t.co/K3n8ZgsIyR",63,64
"Sale of Cooling Vest Developed with Public Participation at JAXA Open Laboratory http://t.co/dRuoBxxVq1",6,5
"JAXAオープンラボ公募制度を通じて開発された冷却ベストが販売開始―宇宙服の冷却下着研究成果を活用したもの。http://t.co/FYWQfQXlBu",28,21
"RT @JAXA_jp: [宇宙ステーション・きぼう広報・情報センター] [動画] きぼうの、 その先へ 2013-2014 http://t.co/wHiquGkqHe",32,0
"RT @NASA: Space Station Update: new crew w/ @Astro_Reid ramps up @ISS_Research, familiarizes w/ #ISS http://t.co/j1CCmcMtLW   http://t.co/s…",528,0
"RT @EarthPix: Chimp fosters little Tiger cubs http://t.co/k7K1cH0nap",1909,0
"Researchers investigate cancer-fighting properties of mango http://t.co/sf1j9ychye",9,7
"トロピカルフルーツのマンゴーに癌抑制効果？マンゴーから抽出したポリフェノールが、培養乳癌細胞およびマウスに移植されたヒト乳癌細胞の増殖を抑制した、という研究です。http://t.co/sf1j9ychye",50,52
