tweet,retweetsCount,favoritesCount
"Spent a great day @IntrepidMuseum for #KidsWeek2014 #Enterprise http://t.co/jEGAcVRliP",12,21
"Reality check. #OurSpaceProgramIsWorthIt http://t.co/OHmH0HVBSL",6,4
"“@AstroKarenN: A Valentine from Earth. http://t.co/pBhYk0oC5H”.",12,6
"Space Valentine “@NASASocial: Happy Valentine's Day! @NASAspitzer cosmic rose http://t.co/L6lqIxygpL  http://t.co/iEc0AczXLd”",10,6
"Know I've used this before- but it seems like a good one. Happy Valentine's Day #EarthHearts #ISSExp20 http://t.co/fc9X9zuCIr",11,7
"Wow! “@i_Leslie: Incredible NASA footage shows the massive storm blanketing the U.S. http://t.co/B15fMk4ez0”",6,2
"FL from space! “@AstroRM: Just passed up the East Coast which is covered in clouds but KSC in FL looked beautiful. http://t.co/6dV2qfMU1Q”",5,12
"Let's go! “@NASALADEE: #Moon star tracker images! 1st time LADEE team commanded me to send these pics back to Earth http://t.co/EcfVWuty4k”",1,3
"At Space Center Houston #ISS #Exp36/37 crew welcome home from space celebration http://t.co/zNCmULjwx5",3,8
"Beautiful day for some formation flight training #NASAT38 #CrewCoordination http://t.co/Ex66S5p1Ac",14,21
"Science applied=improved performance “@WIRED: How science turned a struggling pro skier into Olympic medal contender http://t.co/D3g8nAZkrG”",3,0
"Lots of inspiration from these 2! @SunnFunFlyIn: Astronaut Hall of Fame to Add 2 Record-Setting Space Shuttle Fliers- http://t.co/HxueOHxOrO",3,2
"Indeed it is! “@AstroTerry: coolest thing about Spaceflight is the universal excitement &amp; desire to go out &amp; explore http://t.co/RvfNZk996w”",0,2
