tweet,retweetsCount,favoritesCount
"RT @Msuraev: Продолжая тему физического здравия  http://t.co/7X6ccSJeL0 с помощью @YouTube #SurMax",26,0
"Selfie joint experiment SPHERES-Zero Robotics detail in blog #ISS http://t.co/c4vCFteplO http://t.co/xV8DophSNi",15,27
"Селфи на совместном эксперименте SPHERES-Zero Robotics #МКС подробнее в блоге http://t.co/c4vCFteplO http://t.co/eJSmS9DnL6",14,13
"Летим над Кубой #МКС фото в блоге (Flying over Cuba #ISS HQ in blog) #BlueDot http://t.co/qX32rOIjeD http://t.co/znd3Am00US",47,46
"Израиль с высоты #МКС фото в блоге (Israel #ISS HQ see blog) #BlueDot http://t.co/220PVwoHWF http://t.co/ZNWpxKzzeX",45,47
"RT @Astro_Alex: I caught one of our empty space suits playing air guitar http://t.co/NMaZ7TQfKV",326,0
"Life support system servicing, the solid waste container replacement #ISS http://t.co/LdMfBeWoio http://t.co/EbhkHHWV3j",7,18
"Техобслуживание системы жизнеобеспечения замена контейнера твердых отходов #МКС подр. блог http://t.co/LdMfBeWoio http://t.co/t3uOawAvDF",6,8
"RT @Msuraev: Олег @OlegMKS работает с научной аппаратурой «Спектрометр» которую мы используем для изучения  Земли http://t.co/2wKJ86gVoW",28,0
"RT @astro_reid: Fun afternoon working the @MIT #SPHERES experiment with @OlegMKS http://t.co/QZtTeXW3iH",75,0
"Арал. Точнее то, что от него осталось #МКС см. блог (The Aral Sea #ISS HQ in blog) #blueDot http://t.co/3PMvwpK0CL http://t.co/1M82wrsHR2",58,37
"RT @Msuraev: Здоровье в порядке, спасибо зарядке! http://t.co/qw9sfXJHak с помощью @YouTube",43,0
"Очередная приватная конференция #МКС подр. блог (one more private conference #ISS det/ blog) http://t.co/sfcnYUFbIJ http://t.co/Qvcipftenv",11,18
"Дельта Волги #МКС см. блог (Volga Delta #ISS HQ in blog) #bluedot http://t.co/b3YOfSrHoK http://t.co/XKWLX9swov",26,32
"Очередной эксперимент БАР #МКС подр. в блоге (Next BAR Experiment #ISS detail in blog) http://t.co/LlefBBeMkk http://t.co/8tW1QobCZ2",4,18
"Баку на закате Азербайджан #МКС см. блог (Baku at Sunset Azerbaijan #ISS HQ in blog) #bluedot http://t.co/O9S4yITM14 http://t.co/fMs2R346Pd",20,29
