tweet,retweetsCount,favoritesCount
"Hagaskolan i Sundsvall hade madsa bra frågor i en ”lottburk”",0,1
"Största och finaste raketen på Anders-Olof skolan. Och många raketer och planeter. Fortsätt så! #rymdturne http://t.co/oMRgSAyyKZ",2,5
"Rymdstyrelsens #rymdturne rullar vidare mot Anders-Olofskolan i Hammarstrand. I denna #skola ingår stjärnkväll i undervisningen!",9,2
"Rymdinspirerade tårtor ackompanjerade igenomtänkta frågor och mycket entusiasm på Vallaskolan #rymdturne http://t.co/5WHLF75ZJi",0,2
"Bra fråga i Krokom: Hur får man syre i rymden? Och de har byggt robot för Lego League - lycka till! #rymdturne http://t.co/LReHoBk5fy",2,0
"Krokom ska det vara, inte Krokum!",1,1
"#rymdturne i Storsjötrakten idag. Nyhedens #skola i Krokum först. Efter lunch Vallaskolan på Frösön. Vad blir det för frågor idag?",0,1
"Obbola #skola på RS:s #rymdturne Många bra idéer visades. Här  rymdturism, farkost för 30 gör en 3-tim tur. http://t.co/AnSONkDgqm",0,2
"Hittade ett tropikmuseum i Holmsund där en kungsboakrabat hälsade på mig http://t.co/6DdHd5nvaQ",0,2
"Linneaskolan presenterade ett rymdskepp Nexus där människor kan bo under hållbara förhållande i 5000 år http://t.co/cpbsL7XOi6",0,1
"”Får man göra vilka experiment som helst i rymden?” Bra fråga i Ersängsskolan! Nej, det finns begränsningar, både etiskt &amp; säkerhetsmässigt",0,1
"Umeå idag: Ersängsskolan, Linneaskolan och Obbola skola.",1,0
"Kanalskolan visade egen, härligt rolig film om min väg till rymden. Norrhammarskolan knepigaste frågorna som parallella universa och maskhål",3,0
"Bolidenskolan klass 8a berättade och visade modeller de gjort om rymdfärjan, planeter och svarta hål. Bravo! http://t.co/8iPaylUcz5",2,3
"Skolturne hela veckan i Västerbotten, Jämtland, Medelpad &amp; Dalarna. Först Bolidensskolan om en halvtimme. Det blir mycket rymd några dagar!",1,1
"Integralordenriddarna samlas http://t.co/VzGxJilRjR",1,0
"Integralordensmiddag om en halvtimme. Förtjänta Fysiker (under sin teknologtid) från KTH träffas.",1,1
"@Dinborn Tack! Jag ser fram emot skolturnen i Skellefteå-Umeå-Östersund-Falun nästa vecka",0,0
"Dark Matter is one big field for OKC http://t.co/gzdzqvYuTl. Both theory and experiment; from accelerators to space.",1,0
"The Oskar Klein Center (OKC) for Cosmoparticle Physics day. Welcome by Prof Lars Bergström. http://t.co/9EDAtsXQ5h",0,0
"RT @CBildt: Det kan nog finnas anledning att reflektera över detta. Att inte förstora skillnader. Vara varsam med schabloner. http://t.co/3…",19,0
"RT @nilsohman: Missing The Story On Teen Twitter Use http://t.co/pCssvKiOrv",1,0
"Årets höjdpunkt i föredrag, det senaste i forskning och framsteg av IVAs VD Björn O Nilsson http://t.co/nAixQ38K70",1,0
"The 94th annual mtg of the Royal Swedish Academy of Engineering Sciences (IVA) opened by the Chair http://t.co/7bEgMc3cZ7",0,0
"David Jarvis, ESA, on Amaze and AccMet projects for future metals and manufacturing - even in space http://t.co/aSzYdSGAQs",2,2
"From Game On computer game exhibition at Tekniska Museet to Science and Society Forum 2013 at IVA  http://t.co/rVzgEA0MB2",3,1
"RT @AnnFollin: Nyss pressvisning av GAME ON 2.0. Vår ordförande @CFuglesang testar spel och verkar ha svårt att slita sig. http://t.co/e9Rt…",3,0
"@stormonster hej! Det blir helhäftigt Game On på TM fredag kväll, men jag missar det då det är IVAs årliga högtidsammankomst samtidigt. Otur",0,0
"Fredag öppnar på Tekniska Museet ”Game On 2.0”, världens största dataspelsutställning http://t.co/ycf2I7emkc Pressvisning to fm inleder jag",3,0
"TV-dag imorgon. svt1’s Morgonsoffan ca 6:45 och sedan TV4 Efter tio kl 10. Prat om filmen Gravity, nya Game On på TM samt min nästa bok",1,1
"Felix Heintzenberg, ny Pandabokspristagare berättar för Kungen och övriga på WWF om sin bok. Vilka foton! http://t.co/eFJG9pNSyF",4,1
"WWF förtroenderåd möte. ”Arktis &amp; klimatet - vart är vi på väg”. Årets Pandabok, Jihde pris &amp; Miljöhjältar ska sen presenteras",1,0
"Provskjutning för älgjakten i Vimmerby. Marcus sköt bäst!",2,4
"RT @rymdkanalen: Vi har varit på föreläsning med @CFuglesang och Ulf Berggren. Se vår film http://t.co/kwU0RwAwP5 #rymden #rymdkunskap http…",1,0
"I morgon KTH Mastermässan. AeroSpace är mitt ansvar. Pratar om det 12:20 i E1. Sedan finns vi hela e.m. runt E35. Mastertankar? Kom förbi!",4,0
