tweet,retweetsCount,favoritesCount
"“@cjweyfo: Welcome to @Flipboard 'Check out my new #Flipbook #STEAM Magazine. S.T.E.A.M. Education Explorer  http://t.co/IDw5x01p3b'” TYVM!🚀",0,1
"RT @educationweek: 'Any engagement challenges in our classrooms stem from need for every child ... to feel safe and smart.' http://t.co/Dga…",40,0
"RT @YEARSofLIVING: VIDEO: @MichaelEMann &amp; @msanjayan talk #climate science &amp; politics.  http://t.co/TzY9oIT02v http://t.co/sEnmyFCKzz #Seas…",18,0
"“@JasonSilva: Hanging with my new buddy, astronaut superstar AF http://t.co/dBuOXE07ET” So gr8 to connect Jason. Keep inspiring #STEAM 🚀🎼🌍🐶",1,4
"“@annmythai: @Astro_Flow Thanks for the follow. I'm telling you, NASA Shuttle Kickstarter! #NASAkickstarter @NASA @NASAJPL” I'm with u on KS",0,3
"Kicking it with@JasonSilva and @simonsinek all @caaspeakers talking #youreup summit http://t.co/CymPwO6aQ9",9,27
"I got @simonsinek 'ed last night @caaspeakers.  On a panel today about #innovation with @JasonSilva and maybe Simon🚀. http://t.co/PkdMhc8Kdu",2,14
"Nanosats are go! - http://t.co/RUX1cYCqDY",2,2
"“@WolfSnap: Listened to Astronaut Leland Melvin at #WWDC14 today. Absolutely amazing talk and great story. http://t.co/43WMYOczhs”. Thanks!🚀",5,15
"#wwdc14 #applefanman @ Moscone Center http://t.co/DlWGt2Td1K",1,4
"Write the Code. Change the Universe. Honored to speak at #wwdc14 @ Marcone Convention Center http://t.co/DTjLYD4QlW",16,21
"@nowallthetime thx 4 the question n statement about your daughters. The key is finding their interests n your girls will take it from there.",0,1
"RT @jenodess: Congrats to @Astro_Flow on an amazing job presenting at WWDC14! Thanks for the @appirio @topcoder shoutouts! @RSIAL http://t.…",8,0
"“@pitbullsrock: Met AF tonight #astronautswhocareaboutkidsandsciencearecool”  Great meeting you Hilary. Let's spread the word #STEAM 🚀✈️🎼🏈🐶🌏",2,6
"RT @appirio: Excited to have former astronaut @Astro_Flow meeting with @singhns in our office today! http://t.co/x6ryjV20Ii",10,0
"topcoder open 2013 Girls in #STEM Poster Design Challenge #STEAM http://t.co/qwjA4eFJNa",8,5
"Bunnied the Storm Trooper. @ Moscone Center http://t.co/fdC2l2rs5w",2,1
"Star Wars past present and future @ #wwdc14. #STEAM  Very cool! http://t.co/Ivfz3z6hii",15,18
"Check out my Flipboard magazine, Lux http://t.co/d1pOEFfSA2",1,4
"RT @ScholasticTeach: Look to motivate your kids to #read this summer? NASA astronaut @Astro_Flow can handle that one: https://t.co/kXYRnppM…",12,0
"http://t.co/9EinDOOLaT",1,4
"RT @chrisemdin: If #MayaAngelou died in her early 20's, we would have a different story. Allow our sisters to blossom #HipHopEd",30,0
"RT @chrisemdin: If Caged Bird by #MayaAngelou does not capture the complexity of the hip-hop generation, nothing does http://t.co/539ZXt5wG…",17,0
"RT @GabrielleNYC: Programming through play: Why teaching kids to code will change how the rest of us code http://t.co/oFIucCNOBU cc @iamwil…",7,0
"http://t.co/kPGyGogXm3",1,0
"Orion http://t.co/gV165ohXkN",1,1
"SpaceX's Dragon V2 http://t.co/klolaVoPpr",8,9
"Our Fragile Oasis Check it out. http://t.co/zLZFN59ZCE",3,4
"RT @casciencecenter: A beautiful image from the Hubble Space Telescope that includes all the colors it can detect: http://t.co/TKIP38ywdy",7,0
"RT @astro_reid: Our orbit is almost parallel to the terminator so it is daylight with a low sun angle 24 hrs a day now on the #ISS. http://…",499,0
"Apple #WWDC14 Keynote just started. Check it out. #applefanman @ Concourse Exhibition Center http://t.co/z2zhShUAzd",4,6
"RT @Scholastic: #MorningMinutes update: kids have read 91,485,423 mins in the #SummerReading Challenge so far! http://t.co/7AAKMpmiuJ http:…",8,0
"New Website http://t.co/ip59oR67V3",1,1
"Apple's WWDC: What we expect and hope for http://t.co/DLl8x9AAcL via @CNNMoney",1,2
"WWDC14 #AppleFanMan @ Moscone CTR http://t.co/zK34Me35Vj",1,3
"Thanks mom for the airport surprise and #selfie this morning.  Much #love. @ Lynchburg Regional Airport http://t.co/m6FUM2TT0w",2,11
"RT @HuffingtonPost: 'When you learn, teach. When you get, give.' - Dr. Maya Angelou http://t.co/6fPF0ccUbz",438,0
"texglam thanks for the Space poem. This paper flew on Space Shuttle Atlantis February 2008. 'Bless… http://t.co/MxtuwBTZeO",1,2
"http://t.co/GTuzM9mOj1",0,1
"RT @bncmusic: I'm looking forward to being at the Widow's Peak retreat coming up on June 6 in the Blue Ridge Mountains of North... http://t…",1,0
"“@bncmusic:  ...you hung the stars Leland! Xo”. What  a magical night.  The kids, parents, n community all had a hand in hanging the stars.🚀",0,2
"“@edutopia: Great reminder. #TeachersMatter http://t.co/5wX8wgyZm2”.  Love this. 🚀",10,10
"RT @astro_g_dogg: Just to let you know-this Dragon unveil is going to be sweet. Wish I could show you pics but I don't want to steal Elon's…",12,0
"RT @Raytheon: Math has never been so cool! Go snowboarding in Boston this summer at our exhibit: http://t.co/cYBbj4Twyu http://t.co/waAhQ2H…",28,0
"RT @excitecenter: Happy to be hosting presentation by Peter Heinrich of @AMZNGameStudios on new platforms for game developers. http://t.co/…",1,0
"RT @caafoundation: Visited w/ farmers + nutrition advocates during an incredible Guatemala trip w/ @CARE last week! http://t.co/J3kKCWUeAv",7,0
"Thanks @bncmusic for how you inspire our children with #themightysky  Also thanks for the kind retirement words. GS! http://t.co/zzANrRzdZd",2,6
"RT @NASA_Astronauts: Soyuz docks at 9:44pm ET, bringing @Astro_Reid, @Astro_Alex and @Msuraev to #ISS less than 6 hours after launch from K…",29,0
"RT @NASA: #Soyuz with @astro_reid, @astro_alex &amp; @Msuraev docked to the space station at 9:44p ET. #Exp40 #ISS http://t.co/wHZtXXMfDu",246,0
"I'm watching NASAtelevision's live broadcast on @Ustream! Come join me http://t.co/YwUyUCjHnB !",3,7
"RT @NASAexplores: DON’T MISS the @NASA #AES @MorpheusLander Night Flight UPDATE: Target ignition is now 9:45pm ET (1:45am GMT). http://t.co…",164,0
"http://t.co/RRfbtTGBHN",2,5
"Space family love! @ Space http://t.co/9Su48sNYv5",4,9
"Bobby and I about to launch into the cosmos. November 15, 2009 for STS-129.  #STEAM @ Cape Canaveral http://t.co/NLo1smISVb",5,9
"RT @brainpicker: Winners of NASA’s space art contest for K-12 students—doubly heartening that they're all girls http://t.co/I9SHhZUIdb http…",153,0
"NASA unveils new home for space rats - http://t.co/LriUeVrlSs",2,4
"@Russ_Shilling hmmm.",0,0
"“@metin_silsupur: @NASA @Astro_Flow yada ayetin seslenişini''direk toplumun bilim locasına muhatap etme hakkımız varmı?”  Need translation.",0,0
"Happy Memorial Day. We honor and thank you for your service to our country. @ Monument Terrace http://t.co/Scnrxza3HG",7,8
"#YesAllWomen: how Twitter reacted to the shootings in California http://t.co/S5v6671q5F.",5,2
"RT @daphnekhamis: Race car drivers &amp;amp;astronauts aren't all that different, @Astro_Flow: http://t.co/9PZTyQfJQ6  #NASCAR #CocaCola600 htt…",3,0
"RT @HuffPostEdu: 12 of the most interesting public schools in the country http://t.co/qqtfvVyzHv",29,0
"RT @airandspace: VIDEO: 'Before This Decade is Out' lecture with Dr. John Logsdon on 50th anniv of Kennedy's declaration:  http://t.co/msqE…",7,0
"Improve grades, reduce failure: Undergrads should tell profs dont lecture me -- ScienceDaily http://t.co/WtBWEvPARs",8,8
"RT @NASAGoddard: Our #EarthDay, 3.2 gigapixel #GlobalSelfie mosaic, includes 36,422 images. Zoom in here: http://t.co/5nS6Sr4v8v http://t.c…",102,0
"“@SpaceCampBoss:  @GlobalFinals, @SpaceCampUSA, &amp; @NASA_Marshall  - #GlobalFinals14 -maybe next year”. Look 4ward to seeing much creativity🚀",1,2
"Reading with Pictures: Serious Learning Through Comics - http://t.co/avfJd634nY",4,2
"Space History Photo: Ed White First American Spacewalker - http://t.co/mk3NGWoEd6",8,8
"Engineering a 21st Century Profession - Engineering a 21st Century Profession - http://t.co/0sm0BK21nA",4,4
"Space Exploration Magazine http://t.co/UQkLsBEvmu via @flipboard #STEAM #STEM",5,3
"“@Black_Dove: @Astro_Clay @Astro_TJ @NASA @NASASocial @CamillaSpace @neiltyson, I PASSED MY EXAMS I LOVE U THANK YOU! #STEAM ” Big congrats!",2,0
"Check out my new #Flipbook #STEAM Magazine. S.T.E.A.M. Education Explorer  http://t.co/xKlHzPSR8R",11,7
"The Epic BYOD Toolchest (51 Tools You Can Use Now) http://t.co/GwrlDMYHUZ",0,1
"Ripe for Stars? Spitzer Spies 'Pitch Black' Cosmic Cloud : DNews http://t.co/QbCEWz3NRu",1,2
"InSight: NASA's Next Mars Lander to Begin Construction http://t.co/BCH0OWDWUO",5,3
"On the tracks. @ Black  Water Creek Trail http://t.co/JUa3HgJb7y",0,1
